0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.9976140484644951,0.5745142045907267,0.17141350419008383,-0.00476176703489654,0.3225515846360224,0.026022040565340857,-0.214370265205755,0.18742215581227883,-0.323249914287658,0.24776574136252502,-0.4178916015694085,-0.11609996164981676,0.18329348482608704,-0.08739928079422757,0.019247101534515254,0.037682344408477376,-0.05450264467754037,-0.016094076155062167
0.5745142045907267,0.9908241425500606,0.735623281285172,0.4393463649922827,0.16333639877808737,0.015693561297704398,0.012932788903343618,0.03258160582973185,-0.16441490928686192,0.14970414967624426,-0.3652356892568402,0.19045374302229814,0.3353611394636669,-0.3780740107927492,-0.3752453380611883,0.49451343559511646,0.2799577476356254,0.18515842484230952
0.17141350419008383,0.735623281285172,0.9888990419197432,0.7427725133377164,-0.009006039210986642,-0.023213411241010107,0.3513889709330299,-0.050771424155745364,0.19966582148246395,0.023368301871824763,0.017364860040822997,0.485772603186551,0.27598005481979904,-0.23528486134460297,-0.3246417549749929,0.7689970524185481,0.5274644656210513,0.3894367324407893
-0.00476176703489654,0.4393463649922827,0.7427725133377164,0.9967566818773628,0.1520470928997736,-0.015278723944135134,0.7274435218766783,-0.14191040786661513,0.5700616305046149,-0.12792472753301826,0.3585564957397071,0.7807597766993245,0.09326418518112499,0.07345927917126756,-0.0941121579318915,0.9659841356725274,0.7471824279879963,0.5995336442373683
0.3225515846360224,0.16333639877808737,-0.009006039210986642,0.1520470928997736,1.0048623435703805,-0.06607305229393343,0.002269142839628157,0.006784538164716266,0.03655162506417352,-0.008162868015865767,0.03194749523067888,-0.011653058522498639,0.13130726696097217,-0.19695740543204085,-0.22894332393626407,0.17450724308007812,-0.01503948671203622,0.1317931488445781
0.026022040565340857,0.015693561297704398,-0.023213411241010107,-0.015278723944135134,-0.06607305229393343,0.9924601985474708,-0.19381994293315535,0.16283665249208648,-0.06689366613991127,0.05910214160502509,-0.04871641536173163,0.23483054936425202,-0.24655761704575513,-0.20589505918506773,0.24040560897479446,-0.07326082388705461,-0.008540846820753198,0.09732943872205724
-0.214370265205755,0.012932788903343618,0.3513889709330299,0.7274435218766783,0.002269142839628157,-0.19381994293315535,1.0042710565794961,-0.15411546030568948,0.5530617838409724,-0.16406220499776814,0.3901833576547459,0.7216270975360051,-0.11235023390690509,0.2939400737189113,0.167814812978163,0.661022388826511,0.6186510385924094,0.4817897282426769
0.18742215581227883,0.03258160582973185,-0.050771424155745364,-0.14191040786661513,0.006784538164716266,0.16283665249208648,-0.15411546030568948,0.993694094031604,-0.32145743843578767,0.3592383503143147,-0.09086991273736135,-0.006806107454949775,-0.24453863191966219,-0.1276288441673978,0.273064448724545,-0.19192972551363052,-0.12369728304319844,-0.1274303733868506
-0.323249914287658,-0.16441490928686192,0.19966582148246395,0.5700616305046149,0.03655162506417352,-0.06689366613991127,0.5530617838409724,-0.32145743843578767,1.00437335961203,-0.18568397252389618,0.5107300660652458,0.5349247334181254,-0.12365143709160845,0.26115169406680033,0.11635471713356517,0.510310679303327,0.4039389674146318,0.32627623901502795
0.24776574136252502,0.14970414967624426,0.023368301871824763,-0.12792472753301826,-0.008162868015865767,0.05910214160502509,-0.16406220499776814,0.3592383503143147,-0.18568397252389618,1.0061359186499077,-0.5263715887875253,-0.05309014448875272,-0.12752927731645555,-0.021666211000865646,0.18817018161463023,-0.14982067412948544,-0.10239013552882456,-0.1253517289787242
-0.4178916015694085,-0.3652356892568402,0.017364860040822997,0.3585564957397071,0.03194749523067888,-0.04871641536173163,0.3901833576547459,-0.09086991273736135,0.5107300660652458,-0.5263715887875253,0.9974471312802963,0.3497381550540347,-0.13965506072748277,0.17587510242034796,0.04524294578101442,0.30630073025697624,0.23766522372555607,0.2051887677527904
-0.11609996164981676,0.19045374302229814,0.485772603186551,0.7807597766993245,-0.011653058522498639,0.23483054936425202,0.7216270975360051,-0.006806107454949775,0.5349247334181254,-0.05309014448875272,0.3497381550540347,1.0060743812081094,-0.28050886608624603,0.05470991251403421,0.16338336603565187,0.6720232616490479,0.6062123668987558,0.5505172036372117
0.18329348482608704,0.3353611394636669,0.27598005481979904,0.09326418518112499,0.13130726696097217,-0.24655761704575513,-0.11235023390690509,-0.24453863191966219,-0.12365143709160845,-0.12752927731645555,-0.13965506072748277,-0.28050886608624603,0.984764296397278,0.007107759763523247,-0.36947542704816594,0.32115310448166445,0.11945435210476676,0.05844023774112771
-0.08739928079422757,-0.3780740107927492,-0.23528486134460297,0.07345927917126756,-0.19695740543204085,-0.20589505918506773,0.2939400737189113,-0.1276288441673978,0.26115169406680033,-0.021666211000865646,0.17587510242034796,0.05470991251403421,0.007107759763523247,0.9927075758470022,0.5242606749334862,0.0709708999869467,0.14512962192802645,0.025684686934535406
0.019247101534515254,-0.3752453380611883,-0.3246417549749929,-0.0941121579318915,-0.22894332393626407,0.24040560897479446,0.167814812978163,0.273064448724545,0.11635471713356517,0.18817018161463023,0.04524294578101442,0.16338336603565187,-0.36947542704816594,0.5242606749334862,0.9934393545160192,-0.175624531622818,-0.04780215030353952,-0.11502045480408903
0.037682344408477376,0.49451343559511646,0.7689970524185481,0.9659841356725274,0.17450724308007812,-0.07326082388705461,0.661022388826511,-0.19192972551363052,0.510310679303327,-0.14982067412948544,0.30630073025697624,0.6720232616490479,0.32115310448166445,0.0709708999869467,-0.175624531622818,0.9918112546439914,0.7352977337426789,0.5811805142383129
-0.05450264467754037,0.2799577476356254,0.5274644656210513,0.7471824279879963,-0.01503948671203622,-0.008540846820753198,0.6186510385924094,-0.12369728304319844,0.4039389674146318,-0.10239013552882456,0.23766522372555607,0.6062123668987558,0.11945435210476676,0.14512962192802645,-0.04780215030353952,0.7352977337426789,1.0041649114760383,0.5455097089990107
-0.016094076155062167,0.18515842484230952,0.3894367324407893,0.5995336442373683,0.1317931488445781,0.09732943872205724,0.4817897282426769,-0.1274303733868506,0.32627623901502795,-0.1253517289787242,0.2051887677527904,0.5505172036372117,0.05844023774112771,0.025684686934535406,-0.11502045480408903,0.5811805142383129,0.5455097089990107,0.9893811020377153
